,TAXA_1,TAXA_2,TAXA_3,TAXA_4,TAXA_5,TAXA_6,TAXA_7,TAXA_8,TAXA_9,TAXA_10,TAXA_11,TAXA_12,TAXA_13,TAXA_14,TAXA_15,TAXA_16,TAXA_17,TAXA_18,TAXA_19,TAXA_20,TAXA_21,TAXA_22,TAXA_23,TAXA_24,TAXA_25,TAXA_26,TAXA_27,TAXA_28,TAXA_29,TAXA_30,TAXA_31,TAXA_32,TAXA_33,TAXA_34,TAXA_35,TAXA_36,TAXA_37,TAXA_38,TAXA_39,TAXA_40,TAXA_41,TAXA_42,TAXA_43,TAXA_44,TAXA_45,TAXA_46,TAXA_47,TAXA_48,TAXA_49,TAXA_50,TAXA_51,TAXA_52,TAXA_53,TAXA_54,TAXA_55,TAXA_56,TAXA_57,TAXA_58,TAXA_59,TAXA_60,TAXA_61,TAXA_62,TAXA_63,TAXA_64,TAXA_65,TAXA_66,TAXA_67,TAXA_68,TAXA_69,TAXA_70,TAXA_71,TAXA_72,TAXA_73,TAXA_74,TAXA_75,TAXA_76,TAXA_77,TAXA_78,TAXA_79,TAXA_80,TAXA_81,TAXA_82,TAXA_83,TAXA_84,TAXA_85,TAXA_86,TAXA_87,TAXA_88,TAXA_89,TAXA_90,TAXA_91,TAXA_92,TAXA_93,TAXA_94,TAXA_95,TAXA_96,TAXA_97,TAXA_98,TAXA_99,TAXA_100
SAMPLE_230,0,0,0,0,241,224,2084,783,0,0,0,877,1704,0,2,10,0,219,185,732,0,0,0,0,0,2504,3031,216,1178,0,0,0,0,58,0,90,0,0,1730,459,2510,577,6101,2881,946,0,0,33,0,0,265,256,0,1434,0,2023,163,7422,0,0,0,26,0,1487,1074,0,0,0,115,22,0,0,0,37,485,0,1941,2824,52,0,5763,38,1338,4003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_231,732,211,0,1035,0,363,0,178,0,0,0,302,248,0,79,266,530,2209,0,814,1092,383,0,429,585,153,1721,0,1111,0,0,0,3110,4368,4295,3621,556,0,0,0,0,584,0,0,0,514,0,0,0,0,0,1104,0,3614,66,0,0,7,3307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379,0,348,18,0,3086,5494,735,372,0,0,0,1264,0,915,2715,103,550,833,0,1366
SAMPLE_232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1755,1807,1991,0,1375,0,650,0,2082,1289,1015,1618,0,5275,0,1382,545,2029,2883,5,2637,2,0,0,35,753,0,505,137,48,927,0,4299,0,0,5,1495,0,5185,0,3068,158,1609,1848,0,1121,0,0,2632,0,0,94,0,21,12,0,0,10075,4469,670,4328,1032,0,17,82,0,3381,2369,3553,0,0,1300,167,0,0,0,93,0,0,3611,0,694,127,658,0
SAMPLE_233,0,0,0,0,0,0,0,0,0,0,0,0,1299,373,1321,4317,4088,958,0,529,1271,1806,1547,3227,0,0,1183,0,670,1656,10804,1707,3049,0,1003,0,1129,1778,363,265,3628,785,1130,214,124,38,0,0,0,0,0,8,0,45,181,0,0,33,59,0,31,1785,0,1967,0,0,0,0,0,745,0,0,4536,0,0,0,0,0,42,688,3193,7,126,210,0,0,702,153,0,0,0,1176,261,155,189,107,125,319,0,0
SAMPLE_234,0,310,14,215,36,75,0,503,0,28,0,0,0,0,0,0,0,0,0,119,0,147,244,1005,1774,0,495,0,3490,1151,2641,0,4339,2915,1893,2203,2456,0,150,109,447,173,631,0,686,390,0,0,0,0,16,407,280,897,1336,713,9,331,28,0,0,272,0,203,0,1694,0,0,0,209,3740,0,0,1375,304,581,709,241,8,0,6527,0,233,0,1336,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0
SAMPLE_235,0,292,39,1025,198,402,0,0,71,10,0,19,0,0,1821,225,131,150,0,57,0,77,2676,667,0,55,0,0,0,1195,7723,1922,2015,0,2544,0,0,0,189,54,1137,2640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1082,331,0,77,0,0,12,0,0,5696,3164,350,3890,0,242,12,409,1669,0,620,1312,0,1212,31,375,0,0,0,650,0,0,2954,982,4049,4438,6548,2116
SAMPLE_236,0,744,0,0,0,62,498,0,0,0,0,1628,93,0,0,0,0,999,0,382,306,99,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,85,828,160,1798,402,325,0,0,0,0,46,0,1294,0,0,0,1511,0,2622,0,1253,163,0,379,1049,0,426,0,0,334,187,801,0,0,0,2470,0,135,0,681,897,16,10,0,0,1633,3701,692,0,910,117,113,0,0,0,0,0,53,641,1965,7826,9296,700
SAMPLE_237,0,121,71,1814,288,375,0,0,0,0,0,0,0,0,0,0,742,2160,804,2048,1263,675,0,412,0,352,0,0,0,0,0,0,0,1228,1084,1178,1464,0,0,5,235,600,0,437,0,198,0,1599,0,894,0,1009,38,1333,0,0,0,2,4075,0,1022,0,938,1073,1898,2051,0,0,0,0,0,0,2951,132,11,98,0,0,0,27,38,1904,0,0,674,3406,438,252,0,0,106,21,0,0,2066,197,4208,8424,11214,170
SAMPLE_238,0,318,410,1661,351,592,0,920,0,10,0,3058,1005,0,314,1186,3098,1486,0,1648,2722,1349,0,1098,369,242,314,0,0,2187,6965,2256,0,0,0,0,0,0,0,0,0,0,386,949,37,569,0,1923,0,2020,0,1371,0,1728,0,1043,32,792,2721,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,632,0,1458,440,0,0,621,0,970,2589,0,967,0,40,0,391,0,593,0,243,101,0,1853,2710,4407,0
SAMPLE_239,0,619,308,3015,711,165,1029,0,0,648,0,126,0,172,159,683,0,2174,0,767,935,533,82,1606,0,507,0,829,0,355,3921,576,1760,0,2218,0,2774,0,163,38,930,2034,0,19,0,0,0,0,0,0,331,0,0,59,0,0,0,64,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3742,29,302,0,0,165,0,62,1195,51,105,110,0,3688,1451,819,222,0,0,860
SAMPLE_240,0,309,60,1275,150,239,0,0,637,0,416,30,56,28,158,310,559,574,0,140,4660,1451,0,0,128,288,79,0,101,239,1586,0,2293,0,4752,2,0,0,463,443,1102,390,0,1014,0,105,0,113,180,0,0,885,0,2930,0,3,2831,2227,0,0,0,0,0,807,0,0,2584,425,4331,430,9827,1631,0,0,1642,0,0,0,337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,826,2299,0,801,1786
SAMPLE_241,0,518,601,2635,1001,462,503,0,0,1183,0,0,0,42,284,876,3910,0,0,0,469,524,0,3155,2176,943,870,143,975,2368,2821,0,2291,1746,3680,2924,4164,0,380,236,1876,929,3069,0,1748,0,1489,76,0,0,164,0,621,955,0,1594,0,1229,3165,0,0,24,0,18,0,1132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,3417,1150,368,0,0,0,0,0,0,0,0,7,70,0,479
SAMPLE_242,93,273,309,1470,569,60,262,393,0,470,0,2860,915,0,923,0,0,0,48,64,6191,1548,0,1546,1533,1467,3535,0,7610,679,0,1560,921,2005,9,2958,0,3455,590,828,2844,2071,0,0,0,359,0,4439,0,0,853,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,35,0,0,4949,0,0,0,49,0,3,1,0,0,0,0,0,17,87,362,1016,2498,2821,345
SAMPLE_243,0,0,0,523,316,22,1108,259,0,0,0,0,0,0,0,0,0,0,0,0,0,87,1858,477,0,0,609,0,2919,1347,7417,389,2146,856,1122,2089,354,0,282,86,2002,4585,0,1308,23,207,0,873,0,0,0,0,0,0,1466,0,0,294,481,0,958,0,38,1539,1154,0,1716,904,3777,180,2200,0,2552,2996,903,2829,2407,1836,286,0,0,3549,2819,2902,0,0,0,111,2360,0,133,0,0,47,0,0,0,0,0,0
SAMPLE_244,0,113,105,847,93,42,0,754,0,0,0,1367,0,32,0,678,1176,511,0,171,0,632,140,1836,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,0,48,77,9,0,3,534,0,1249,890,828,0,857,0,914,530,0,2283,6998,1043,12195,189,455,159,1884,96,8,100,0,175,0,226,0,851,1110,1218,0,839,16,234,0,0,0,0,437,0,117,373,1222,6269,7255,124
SAMPLE_245,0,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,476,0,0,181,0,0,1475,0,331,0,0,159,0,122,215,0,80,0,207,54,19,0,2503,0,0,109,60,168,415,456,289,0,786,0,2310,0,235,0,148,1360,0,0,1225,0,665,0,469,0,0,0,136,2476,563,546,0,127,0,701,218,0,0,0,0,872,2519,122,0,783,101,0,0,0,0,0,48,304,1161,1664,5219,6829,445
SAMPLE_246,0,332,0,40,0,0,0,402,0,0,0,3968,1547,0,282,1002,583,906,0,421,0,2,52,18,0,59,0,0,53,322,2373,0,3390,2911,218,3345,0,0,315,98,2105,749,1227,0,990,127,3718,0,0,0,0,97,0,100,0,83,0,0,0,0,0,0,0,0,0,0,35,0,0,172,137,0,164,3441,1665,4287,0,0,381,0,0,4389,1427,0,0,0,0,0,0,403,0,589,0,277,332,0,111,4,0,2670
SAMPLE_247,0,245,222,2121,200,112,0,622,0,0,0,0,0,123,0,1976,775,464,1217,816,0,136,2382,630,0,545,1164,0,0,4825,10415,1951,1893,22,0,71,0,3195,0,196,724,467,0,0,270,89,836,549,1300,193,0,742,0,3813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,313,150,0,0,1308,1409,210,1229,0,0,319,0,0,1648,0,737,565,0,139,258,188,261
SAMPLE_248,0,159,159,2850,453,819,0,802,0,0,0,1357,510,316,0,2002,2303,430,1121,0,2591,2865,2353,3927,1638,991,3776,1098,6103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3283,0,353,0,911,0,0,611,29,0,17,1836,0,0,2364,339,0,633,99,0,804,891,0,0,0,0,105,2032,849,2996,598,66,293,0,0,0,13,0,0,2474,5261,0,175,0,0,0,0,0,0,0,196,0,0,0,9208,9469,363
SAMPLE_249,0,681,601,1194,394,159,1162,0,0,0,0,15,0,224,0,914,0,1511,453,2449,0,472,417,2293,0,0,385,0,0,209,0,0,2803,423,3415,1000,1047,0,0,0,0,0,0,258,0,32,925,0,0,3070,329,2955,918,0,0,0,0,0,0,0,0,0,0,428,0,2229,4126,0,4393,94,191,70,1207,0,0,0,0,0,214,0,1109,975,201,0,0,0,0,0,0,57,0,1765,0,39,2381,362,442,1012,0,865
SAMPLE_250,0,41,16,668,55,55,0,1222,0,0,0,49,0,222,342,1318,1587,264,0,74,2828,1028,0,725,0,797,1389,0,3369,0,0,0,0,0,0,0,0,0,0,0,0,13,253,0,276,81,0,723,0,0,188,0,488,1954,0,0,0,872,0,0,0,136,0,1295,0,0,0,0,0,0,0,0,7443,403,42,181,0,0,72,0,0,0,2058,1989,364,0,51,0,0,0,0,0,0,0,42,0,1231,4506,5446,312
SAMPLE_251,0,0,0,1373,238,528,0,289,0,0,0,2302,2077,0,2518,394,0,633,0,165,0,565,2108,0,0,667,1506,0,3204,1305,6478,1370,2765,121,3453,284,0,0,1461,250,2887,4962,0,423,10,211,0,0,0,1750,7,3216,56,4590,2067,0,2427,1886,1273,0,1235,0,0,2515,347,0,3127,1328,7864,8,144,38,13434,35,572,0,1067,2449,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_252,0,176,161,2329,686,114,611,348,0,0,12,0,0,0,42,161,528,1434,100,1605,230,949,3113,3706,0,2458,3427,800,1528,0,0,18,0,1023,0,2698,1255,0,237,149,1066,1458,363,1814,96,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2549,1602,0,0,0,0,154,1516,520,4993,0,0,0,0,0,31,0,2771,5188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,232
SAMPLE_253,0,509,326,1605,439,332,0,604,0,21,0,3060,1054,0,0,9,85,13,0,55,0,92,3074,781,0,0,1511,0,1294,530,3123,1397,0,22,143,57,58,5379,0,0,0,0,0,0,1163,0,0,3299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1777,2266,0,3896,7,0,0,0,8479,2726,9209,1679,1683,0,15,0,2794,664,632,271,2454,0,451,1979,0,488,0,0,124,503,0,84,0,0,1859
SAMPLE_254,0,506,142,4971,432,335,141,0,0,0,0,76,142,107,226,685,560,143,580,2213,1519,814,211,2470,471,781,557,175,0,0,204,0,684,0,2255,884,2156,0,0,27,733,243,0,0,639,97,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,960,0,0,131,836,5624,1461,0,3611,488,3719,729,0,96,0,0,0,0,0,0,580,0,30,0,40,0,383,0,124,64,0,1948,6891,12947,1601
SAMPLE_255,0,27,0,4499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,1116,1107,0,0,0,935,313,0,0,0,0,0,0,0,1437,0,0,0,1183,155,2125,1998,0,0,280,693,0,0,0,95,0,167,0,934,1612,0,0,0,0,0,0,152,0,80,230,1608,0,0,247,706,4375,1100,0,6983,1621,2604,1520,0,47,0,0,254,1190,3329,0,922,0,184,3819,0,825,47,1508,0,65,0,7,0,0,85
SAMPLE_256,0,115,108,1627,289,142,2279,5,0,0,0,548,202,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,65,0,0,0,2376,180,0,147,0,533,1472,223,2163,2887,0,0,1087,167,5662,0,0,0,226,0,611,1953,0,2583,2,1243,21,0,66,0,0,0,0,213,0,1173,4329,167,3719,0,4700,54,5,0,0,0,0,0,0,321,1325,3843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182
SAMPLE_257,0,603,10,567,50,56,0,83,0,0,0,179,0,0,90,0,0,0,0,0,40,30,52,51,34,873,372,157,197,1761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,553,0,0,220,1933,670,1510,262,30,1347,970,1558,0,18,0,0,12,0,0,0,0,0,37,409,0,0,3391,796,3709,411,989,0,14,0,0,67,134,57,0,22,349,0,0,5,0,0,71,129,261,733,3701,4004,577
SAMPLE_258,0,0,0,0,0,186,2002,0,0,0,0,0,0,389,1266,2460,3850,2220,0,656,0,0,86,0,2146,0,0,0,0,0,0,0,0,339,1252,374,519,0,0,56,0,429,0,0,805,232,0,1685,0,0,5,19,0,16,1158,0,14,293,0,0,67,0,23,0,0,0,0,0,0,0,0,0,0,0,9,1768,0,0,156,0,0,1553,10,0,0,0,0,0,0,0,0,1252,123,1681,896,1942,4744,9632,13635,0
SAMPLE_259,568,1270,5,354,24,0,0,1146,0,0,0,2637,738,85,1100,3954,4540,762,699,1470,0,519,941,4201,6032,0,0,0,0,291,1145,0,1511,2120,1407,1045,407,0,0,89,1030,2444,0,0,0,802,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,864,0,235,71,0,0,0,0,0,0,0,0,0,4691,915,228,100,0,5806,1912,1755,2149,0,964,138,0,0,0,0,798,0,1267,0,381,0,0,3550
SAMPLE_260,0,0,0,1138,547,45,846,0,0,226,0,956,1741,0,2072,0,0,1260,0,428,347,126,0,0,0,852,2812,0,2438,0,0,0,0,496,0,1196,0,0,0,46,0,2288,0,0,1290,394,4727,2404,138,0,0,191,0,899,0,665,0,375,0,0,2643,0,1577,374,0,2028,0,0,0,0,0,0,1885,6242,2326,4797,5613,5863,0,390,0,189,2628,0,0,4921,0,212,0,0,0,0,0,0,0,0,1314,0,2319,0
SAMPLE_261,0,2,1,58,11,31,0,0,4309,854,509,145,0,26,54,116,0,2203,0,578,827,185,0,141,0,0,1139,0,1042,0,0,608,0,2108,86,1117,0,0,896,125,1008,236,0,87,0,7,0,0,0,1449,0,1443,412,935,0,0,38,19,2321,0,15,46,0,66,0,2250,0,0,0,0,0,0,0,0,0,0,0,0,133,0,0,0,0,0,0,4617,0,684,0,0,0,0,710,0,0,0,224,1288,1575,10
SAMPLE_262,528,210,3,779,0,104,0,452,0,0,0,510,1002,260,554,1761,465,0,0,0,0,0,0,0,0,462,1361,0,1739,0,0,0,1782,1216,4711,3230,1521,0,55,41,418,951,0,0,0,130,0,1601,0,0,0,128,5,552,1232,0,0,0,1186,0,0,0,0,2696,1335,113,0,0,0,0,0,0,10929,0,0,0,0,0,0,0,0,1190,1274,0,0,2087,0,0,0,0,0,0,0,0,0,0,0,0,0,1890
SAMPLE_263,0,0,0,2352,262,542,0,0,568,190,0,109,197,0,0,1,22,1,0,2338,2643,624,0,343,30,759,265,0,0,600,4347,0,6268,6232,1112,2657,0,0,34,3,74,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,355,333,567,0,462,0,0,1000,0,13,4138,1181,8814,0,0,0,3587,0,0,0,0,0,129,0,3305,308,451,0,1378,28,0,5,0,15,0,212,0,106,37,0,33,0,0,0
SAMPLE_264,0,57,68,597,121,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2469,883,200,0,0,0,0,0,9264,1301,2101,562,814,626,737,0,232,388,0,1,0,888,0,481,0,3404,0,0,2,728,0,3630,50,1301,89,1289,680,0,816,0,1031,10,34,3741,0,0,0,6,72,0,0,8174,1102,3754,699,1530,0,239,0,0,545,723,0,0,0,330,0,0,0,0,0,0,0,3056,2845,0,2204,0
SAMPLE_265,0,68,78,1240,175,224,0,0,133,0,0,3585,0,746,0,5999,3960,993,0,0,0,0,0,0,0,0,0,861,0,621,2947,0,4346,589,2043,1366,2049,0,1331,208,1958,443,700,269,71,28,0,97,0,694,36,1423,96,1348,215,737,770,3271,1667,0,221,1873,100,217,1511,2166,0,0,0,1116,4769,1053,0,7400,1407,3229,3485,2297,565,6,0,0,2588,3988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_266,0,169,140,2575,552,170,615,0,0,0,0,0,0,0,0,0,255,1008,0,550,492,222,231,227,0,2549,0,1829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,411,953,0,0,195,1386,530,3015,0,0,3,0,3150,0,874,0,0,4018,1508,1601,0,0,0,187,3570,188,9049,0,62,0,334,0,361,0,0,4756,283,0,3297,0,0,338,2755,57,184,0,0,3211,1474,1093,1131,2845,4335,194
SAMPLE_267,0,0,0,0,6,0,79,0,3937,1158,0,2843,1890,0,0,0,0,61,0,18,3087,1438,0,2674,4133,0,0,0,0,0,0,0,0,0,0,0,0,764,0,34,144,32,0,0,585,945,0,0,0,0,0,852,0,463,0,0,3,166,30,0,0,287,0,1692,1811,0,2270,1282,5608,0,0,0,3336,454,46,558,0,0,459,18,216,0,621,1267,994,0,105,60,0,214,0,1449,0,0,0,0,0,0,0,0
SAMPLE_268,0,224,140,2322,429,394,0,205,308,77,0,744,286,0,0,0,983,1109,1529,1218,0,81,0,586,1264,0,451,0,3586,0,0,0,2044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2736,0,0,20,1712,1045,0,0,31,0,1602,895,782,0,0,0,5,135,0,8741,1870,0,520,0,1736,17,791,2478,601,35,48,0,1223,0,62,0,17,0,0,575,0,31,0,3495,4332,7047,218
SAMPLE_269,0,6,0,284,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,680,997,119,632,1678,7498,2011,1382,33,0,7,0,1375,77,159,1595,2233,857,1064,846,328,0,719,0,457,0,1206,103,736,47,0,48,63,2143,0,543,0,674,161,0,967,16,196,4107,0,0,0,994,6182,1902,6482,1767,155,177,14,0,0,0,0,0,4226,0,482,1481,0,0,0,1130,0,0,366,1055,3177,2636,47
SAMPLE_270,0,0,0,0,0,0,0,0,139,967,0,691,884,0,537,2051,872,457,1262,856,0,25,40,146,298,1017,372,168,89,0,1112,0,2094,2733,1967,3812,2396,0,0,0,0,0,0,0,0,13,3609,22,0,0,0,331,0,1538,321,5,0,5,1508,0,0,168,0,187,647,1066,0,0,859,30,0,0,402,802,390,980,0,0,93,2,0,3188,395,0,13,3236,1029,374,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_271,0,867,34,36,0,16,0,0,0,0,0,1346,537,0,96,336,691,117,0,31,220,130,0,587,1099,0,821,0,0,69,0,0,2149,3078,0,2980,0,0,261,92,2239,524,649,120,79,130,0,552,739,167,0,584,0,3079,0,1515,0,787,87,0,46,0,0,0,0,911,5048,1135,6988,1,66,0,0,0,0,0,0,0,0,0,655,0,961,2165,0,616,0,0,0,0,0,0,0,0,0,0,0,0,0,3040
SAMPLE_272,0,561,53,1877,188,171,0,1351,0,11,0,1832,1558,0,29,105,45,31,642,1731,5603,2178,0,1216,27,395,306,105,382,0,0,0,46,86,0,213,0,2391,0,354,768,146,0,0,0,0,0,3183,1399,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,8,0,8,0,0,0,780,0,214,0,0,0,90,0,0,328,1282,5840,8181,15857,2832
SAMPLE_273,0,708,302,3153,1112,868,532,0,0,0,0,4485,1381,0,876,3169,3507,676,410,3123,4066,2969,0,4660,0,0,749,0,0,139,0,1075,102,0,62,0,0,2060,0,255,1286,2261,0,0,403,158,1289,1267,3151,0,0,990,0,5767,1326,0,1662,1249,5,0,0,947,0,0,0,0,0,0,0,1208,5623,1895,0,4888,1988,2699,0,18,12,42,0,248,4281,10094,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2795
SAMPLE_274,0,161,218,500,321,27,1520,0,2605,959,0,415,682,21,641,2363,657,206,0,70,0,0,649,2099,5,0,32,0,0,34,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,422,105,0,63,86,563,0,302,436,0,1161,0,0,2058,0,0,8,0,0,7440,160,0,0,0,0,0,0,0,2414,1575,3852,0,0,19,2,0,0,0,0,252,0,0,364,156,895,951,145
SAMPLE_275,0,904,142,4189,447,192,1621,470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,424,0,2235,1809,272,780,0,0,675,890,1240,1347,2222,0,0,0,22,556,328,2872,2211,720,696,0,4508,0,0,0,170,0,994,0,0,0,249,1594,0,491,0,313,324,0,241,2803,0,981,12,48,0,1866,4977,2433,5930,0,0,86,0,0,610,232,0,0,887,0,255,0,0,0,0,0,0,0,0,0,5237,5797,799
SAMPLE_276,0,0,0,0,0,0,0,0,0,861,0,105,0,130,1277,4862,1770,507,0,285,4757,1612,0,1273,687,0,0,0,9,1453,3123,901,0,320,3953,0,857,192,79,53,733,1580,0,102,0,256,0,0,0,0,0,2033,0,3576,889,0,298,2770,45,0,0,27,0,64,455,713,0,0,230,1043,49,0,0,5638,588,5703,0,0,133,2195,3116,176,0,0,70,3401,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_277,0,231,136,2918,283,371,0,805,2155,643,0,46,0,468,2906,4079,784,396,0,88,2823,960,1141,1045,0,966,2059,0,2164,854,2617,0,4342,2132,2982,2980,2431,0,0,87,368,524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,914,11,1472,0,2552,0,0,0,0,0,0,0,0,5798,0,37,0,148,155,0,191,160,1513,24,0,0,873,0,271,0,0,0,23,0,17,69,0,2789,1817,3943,1040
SAMPLE_278,0,118,76,1321,251,351,457,0,0,0,0,620,942,0,305,1120,1197,1073,0,781,461,244,0,641,1031,516,1261,0,2277,0,0,0,0,0,0,0,0,0,0,0,0,1789,0,106,0,10,0,25,0,0,68,4,0,26,0,56,0,0,2183,0,67,0,61,0,0,2048,3006,0,2210,0,0,0,0,0,0,2497,0,0,0,0,1153,0,0,0,0,1427,255,157,0,0,5,0,0,80,30,2356,869,4629,4483,602
SAMPLE_279,0,0,175,3442,401,532,0,8,36,121,0,10,31,0,0,370,1608,287,1904,3687,0,0,0,0,2073,1206,423,328,0,0,0,0,0,0,0,0,0,0,0,426,1119,226,354,0,33,802,0,3234,0,0,10,0,0,0,181,0,14,595,256,0,24,334,0,1409,0,0,0,0,0,50,275,141,8354,48,6,65,0,0,0,0,502,0,428,1273,0,3666,61,516,0,0,0,0,701,0,0,2581,1291,10254,0,0
SAMPLE_280,386,367,0,2500,167,131,242,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4046,969,236,0,0,252,0,1681,1926,1413,3463,206,0,411,206,1648,3286,0,1273,18,141,0,0,0,0,0,264,16,204,1294,0,0,4853,53,0,0,0,0,37,0,0,0,73,274,23,278,0,0,177,51,133,0,0,22,40,0,0,0,3051,0,0,846,119,637,0,0,1093,0,677,276,0,50,0,0,2046
SAMPLE_281,0,0,0,351,0,120,0,829,0,0,0,1187,2352,0,654,2232,3731,1711,0,525,235,227,789,646,453,209,1200,0,0,0,0,0,1262,459,4126,1197,2502,361,0,110,570,1051,0,613,0,195,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,837,0,2291,0,0,0,0,0,0,4585,662,0,388,0,128,6,46,0,3068,256,537,0,1265,0,330,2677,0,132,626,0,0,0,0,0,311,0,0
SAMPLE_282,0,190,255,853,210,382,0,0,2287,2116,0,0,0,152,353,1358,4496,2050,0,3268,3738,1330,0,2074,2981,0,0,0,0,0,0,0,0,3369,0,1462,0,71,516,257,2603,4589,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,1891,0,0,0,0,0,0,0,4035,541,3803,216,299,0,3,0,121,3585,7165,0,834,0,125,1475,0,22,20,633,0,62,590,1742,7156,10521,0
SAMPLE_283,0,19,18,0,79,37,0,0,2792,814,0,682,1352,0,0,0,0,0,80,70,144,102,0,72,0,3068,1185,0,723,0,18,0,342,0,1263,702,1693,0,182,161,594,602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2271,0,0,9,0,15,45,0,0,0,270,0,1638,2254,15,44,2853,1780,1117,3318,0,1304,1420,755,0,0,0,879,81,140,377,0,2284,3092,4734,56
SAMPLE_284,0,0,0,0,281,2,539,0,3263,1276,0,4523,1962,0,2313,0,0,495,0,105,0,81,2197,630,0,0,0,0,194,970,7002,690,1968,1537,0,570,0,224,0,218,1083,1955,0,1375,0,112,0,0,0,0,275,142,0,747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,550,8438,2562,0,33,644,0,0,0,114,0,0,635,62,0,160,0,410,275,0,0,0,0,0,565,3400,0,569,99,0,917
SAMPLE_285,0,0,121,357,60,21,0,1347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,581,2008,0,2707,279,268,0,1224,2277,125,965,0,0,0,2,0,0,1865,3370,375,368,307,58,0,0,0,19,1,21,0,13,8,2413,2062,0,48,0,10,9,0,625,2169,524,5609,352,4564,391,0,0,0,0,0,496,0,551,0,178,733,0,27,2509,3,118,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_286,0,0,0,1332,100,186,0,193,0,1027,0,0,0,0,0,0,0,0,0,0,0,225,0,124,0,0,555,0,303,5391,19527,1736,7284,304,4435,565,1069,0,0,123,281,130,0,0,0,17,0,0,0,2154,0,890,0,2225,1473,48,2,25,4596,0,1769,0,1273,56,0,1372,0,1148,0,0,0,0,0,0,25,1755,31,0,71,0,0,180,259,213,0,1279,0,59,0,168,0,208,0,2069,904,548,302,4732,0,0
SAMPLE_287,0,0,0,0,426,3,1136,6,0,0,0,177,0,40,0,1887,692,100,0,258,0,10,2632,0,0,0,0,0,52,0,357,0,549,0,1715,27,0,1338,334,408,1767,1286,1099,2024,395,1078,0,511,551,2626,0,0,18,0,170,0,281,2589,571,0,17,2635,0,345,0,882,0,0,0,27,469,0,211,2628,346,3308,0,0,0,5,0,1560,0,0,0,0,0,45,1239,0,0,0,0,164,834,0,200,0,0,0
