,TAXA_1,TAXA_2,TAXA_3,TAXA_4,TAXA_5,TAXA_6,TAXA_7,TAXA_8,TAXA_9,TAXA_10,TAXA_11,TAXA_12,TAXA_13,TAXA_14,TAXA_15,TAXA_16,TAXA_17,TAXA_18,TAXA_19,TAXA_20,TAXA_21,TAXA_22,TAXA_23,TAXA_24,TAXA_25,TAXA_26,TAXA_27,TAXA_28,TAXA_29,TAXA_30,TAXA_31,TAXA_32,TAXA_33,TAXA_34,TAXA_35,TAXA_36,TAXA_37,TAXA_38,TAXA_39,TAXA_40,TAXA_41,TAXA_42,TAXA_43,TAXA_44,TAXA_45,TAXA_46,TAXA_47,TAXA_48,TAXA_49,TAXA_50,TAXA_51,TAXA_52,TAXA_53,TAXA_54,TAXA_55,TAXA_56,TAXA_57,TAXA_58,TAXA_59,TAXA_60,TAXA_61,TAXA_62,TAXA_63,TAXA_64,TAXA_65,TAXA_66,TAXA_67,TAXA_68,TAXA_69,TAXA_70,TAXA_71,TAXA_72,TAXA_73,TAXA_74,TAXA_75,TAXA_76,TAXA_77,TAXA_78,TAXA_79,TAXA_80,TAXA_81,TAXA_82,TAXA_83,TAXA_84,TAXA_85,TAXA_86,TAXA_87,TAXA_88,TAXA_89,TAXA_90,TAXA_91,TAXA_92,TAXA_93,TAXA_94,TAXA_95,TAXA_96,TAXA_97,TAXA_98,TAXA_99,TAXA_100,TAXA_101,TAXA_102,TAXA_103,TAXA_104,TAXA_105,TAXA_106,TAXA_107,TAXA_108,TAXA_109,TAXA_110,TAXA_111,TAXA_112,TAXA_113,TAXA_114,TAXA_115,TAXA_116,TAXA_117,TAXA_118,TAXA_119,TAXA_120,TAXA_121,TAXA_122,TAXA_123,TAXA_124,TAXA_125,TAXA_126,TAXA_127,TAXA_128,TAXA_129,TAXA_130,TAXA_131,TAXA_132,TAXA_133,TAXA_134,TAXA_135,TAXA_136,TAXA_137,TAXA_138,TAXA_139,TAXA_140,TAXA_141,TAXA_142,TAXA_143,TAXA_144,TAXA_145,TAXA_146,TAXA_147,TAXA_148,TAXA_149,TAXA_150
SAMPLE_146,0,0,0,0,0,0,0,46,0,0,0,0,1865,0,0,1081,0,0,0,0,0,0,0,0,3336,578,0,0,0,226,146,0,373,0,0,0,604,0,0,0,0,51,0,0,0,0,0,517,0,0,796,985,491,0,1430,827,866,3084,0,0,2409,797,0,0,2176,0,2613,0,0,999,1642,424,522,0,0,294,0,1185,172,159,0,688,337,707,3224,0,1415,734,4819,1591,822,1071,1211,0,0,1652,2044,702,0,0,0,756,2488,0,2641,0,1669,0,490,316,0,2547,262,820,0,41,2082,1037,876,266,1629,591,796,82,4531,0,880,457,1188,397,0,0,789,0,3636,5058,3854,318,0,0,869,279,131,786,2013,761,474,0,0,2088
SAMPLE_147,0,0,0,0,0,577,1109,0,0,219,5515,0,0,0,2567,1511,0,0,482,68,120,0,528,953,1337,1776,2264,1503,284,0,1947,2762,1906,0,929,497,957,1550,0,736,1392,0,179,0,25,108,944,0,195,0,3014,0,286,471,2045,498,0,0,740,0,0,0,254,146,0,0,2023,5759,2606,1134,2015,3135,5265,5544,579,0,5304,0,0,0,3564,0,382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4404,0,2867,1067,586,0,0,1139,0,1103,300,939,0,0,0,158,1564,0,2232,964,4197,2918,3722,155,4223,1943,3243,3213,1195,499,0,0,576,0,2251,1362,0,1998,1596,1004,0,698,344,3172,0,0,0,234,0,0
SAMPLE_148,0,0,0,310,4815,0,0,44,0,150,89,195,0,1973,1732,892,0,2684,0,0,356,146,0,1126,933,546,720,1292,58,0,2307,0,1593,718,0,0,0,0,0,1551,2637,4,0,811,0,0,0,0,0,0,0,0,189,0,0,0,0,0,510,0,0,0,0,276,294,197,0,0,0,0,0,0,0,0,481,0,4332,0,0,983,0,1363,18,223,52,1369,1068,212,2055,900,1312,254,539,3337,0,428,0,77,3243,0,4087,0,617,5,0,0,0,1886,1769,2954,165,0,4910,39,1464,1705,1504,1662,0,1619,308,0,0,63,0,0,0,0,0,1142,1320,1634,0,0,0,0,0,0,0,0,639,190,189,0,0,451,0,0,386,311
SAMPLE_149,0,1223,0,0,0,0,0,600,600,88,0,1774,1452,562,56,169,0,0,227,60,204,0,33,2244,0,0,0,3286,455,16,0,1687,0,0,1003,603,203,398,0,166,1009,393,1253,0,288,0,849,0,0,0,894,1035,0,102,530,0,729,3103,977,0,0,0,0,257,2180,0,3839,301,0,139,1715,144,163,0,66,413,1580,0,912,0,0,1286,0,0,750,2864,0,0,0,0,0,91,0,2403,0,649,0,51,0,0,0,0,0,944,0,1631,0,0,1337,0,20,0,0,744,0,0,1520,369,1644,999,3159,0,2496,0,0,1857,3502,0,0,0,2165,0,0,616,0,0,2122,290,4200,0,0,0,0,141,0,1444,0,393,0,218
SAMPLE_150,0,0,1771,735,5172,0,217,22,759,0,2091,0,0,618,1832,4804,0,4034,798,264,756,1373,0,2646,1179,233,883,468,1770,0,1125,589,1440,1035,1056,0,163,0,75,0,2298,103,289,0,173,2074,4031,2204,0,0,0,2715,827,0,2199,938,0,0,0,0,1390,1318,0,0,0,0,0,73,2179,0,0,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,492,0,0,0,1028,0,126,3364,75,790,455,20,784,4199,314,1522,2008,2023,288,419,3661,0,607,306,587,0,3042,281,0,346,0,3649,1476,0,350,0,0,578,0,1205,0,1170,0,1226,327,2571
SAMPLE_151,0,0,0,0,1254,0,295,0,0,611,0,0,0,21,0,0,36,8086,59,82,260,424,2511,238,0,2290,0,1276,0,607,1892,0,827,0,0,660,0,784,46,0,0,463,0,532,0,170,1267,0,0,2474,0,233,0,0,221,1680,47,0,101,1888,1839,737,0,168,0,0,5921,1345,1054,590,2735,1159,480,5084,535,0,4081,2262,0,0,1433,0,45,468,0,3122,0,474,801,183,816,392,0,3085,0,0,0,71,1761,2591,4117,0,993,489,317,852,0,0,0,2352,816,5694,1065,4250,313,1521,3248,2545,763,626,2994,1330,3389,252,1294,2726,0,0,383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_152,0,0,0,0,3123,0,0,0,0,640,0,1151,0,0,1362,290,3854,0,0,0,25,0,974,0,3662,2995,371,2936,0,0,4122,0,3021,1209,1105,2285,0,1504,241,0,0,55,0,2255,307,1806,0,0,0,0,0,1337,0,0,0,0,0,2137,0,85,0,195,0,0,944,0,0,332,591,2823,0,0,0,1462,375,775,3532,0,2047,579,0,1491,67,253,2637,0,724,701,1405,2013,786,1079,1355,3931,641,0,0,2265,309,0,1343,297,0,306,0,0,950,0,387,0,0,0,0,3209,917,0,230,959,0,3106,3428,0,7594,403,480,3790,2442,617,1366,3134,0,0,642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAMPLE_153,0,1221,0,0,6057,110,649,520,0,403,0,583,513,0,0,97,0,0,830,44,50,0,173,0,0,1102,0,1485,0,0,0,0,0,0,0,0,0,0,0,201,0,280,151,0,111,25,588,643,18,0,1217,0,0,0,2689,0,0,0,154,0,732,1981,495,0,0,4405,385,160,468,1267,791,3276,0,0,59,2657,0,2005,399,0,1104,1784,26,0,0,194,0,0,0,0,0,0,0,0,0,0,0,0,0,8566,0,0,0,0,715,105,6115,0,0,1997,805,0,171,0,0,302,688,714,0,1197,1031,1197,1422,0,256,483,1604,1562,310,0,0,2947,0,0,0,1065,224,0,676,19,0,0,0,209,0,828,0,934,0,0
SAMPLE_154,25,0,2953,459,0,0,1660,0,1114,37,0,0,0,0,782,0,0,4141,1939,293,0,0,0,3866,0,0,0,0,0,0,0,0,0,0,10,441,0,0,10,230,622,27,1091,0,0,27,1197,0,608,1700,427,0,0,542,386,0,307,0,279,0,1611,1991,1785,244,1419,0,0,0,0,2758,1765,0,0,0,245,0,0,0,0,0,0,886,189,167,3431,0,1882,733,2863,1184,0,1328,2042,704,3117,1287,2335,3303,1243,5900,778,0,0,155,91,908,0,0,0,0,0,0,0,0,184,0,365,0,2131,0,770,433,0,94,1801,885,845,116,677,1613,2759,284,0,109,303,732,3023,515,4151,0,0,0,95,182,533,1567,223,0,0,0
SAMPLE_155,0,0,2168,0,1552,1359,1605,118,0,561,1873,1697,0,0,0,1534,3575,6696,1038,115,0,0,671,0,1130,4029,0,88,0,20,0,2118,1492,58,0,0,227,1498,590,0,0,49,1559,0,0,0,0,0,0,0,0,313,0,0,3688,0,0,0,159,0,1487,0,0,0,1526,6884,0,0,0,0,2167,0,0,416,593,0,0,0,0,285,0,0,214,610,0,5263,215,0,4846,1519,2522,283,642,1819,0,421,0,0,827,0,2934,53,980,133,279,0,0,39,0,3021,1030,0,0,0,0,0,719,0,399,1646,3622,0,3206,369,2262,2995,5582,1023,506,2824,2915,0,837,1691,0,2519,1824,1726,4658,1403,66,514,0,0,2417,0,2896,839,0,0
SAMPLE_156,562,0,0,0,2353,195,0,401,0,0,920,0,0,0,397,0,1351,0,0,0,0,0,0,2292,557,0,599,329,2095,0,326,79,3240,0,1043,2129,563,1223,300,0,0,69,1794,1364,848,0,328,278,872,0,0,0,0,0,0,0,73,0,0,687,1931,0,0,0,0,0,0,0,3611,1799,0,4421,1275,4468,0,682,3950,0,314,1007,0,606,0,577,2239,174,532,331,0,0,0,741,541,0,0,1709,258,2324,403,6946,0,471,0,0,0,0,2750,436,2732,0,0,45,0,4945,1265,0,0,0,0,0,2307,0,1372,0,0,0,0,0,435,0,0,0,411,0,2587,489,0,2759,1162,689,632,1960,454,1012,0,1664,817,0,1592,0
SAMPLE_157,176,643,0,165,0,238,658,0,1314,0,4588,859,5379,0,0,4357,0,0,0,463,0,0,238,1837,6154,0,329,0,115,1077,1115,0,200,0,0,0,0,52,0,41,0,27,0,2304,23,0,0,408,508,0,0,0,0,0,0,0,0,645,38,0,2097,3199,0,0,857,0,119,2568,0,0,2143,0,731,1194,577,0,0,0,809,447,419,2714,0,282,3505,4646,0,746,0,0,0,1242,0,1935,3575,435,975,1349,2282,0,0,0,345,354,1234,44,0,0,147,0,186,1103,0,554,0,1328,548,970,1584,962,1701,3721,1482,164,1704,499,0,942,1722,2781,887,0,0,467,545,0,0,1328,1300,0,223,0,517,2806,0,979,0,176,3465,0
SAMPLE_158,694,1679,0,619,5562,0,0,912,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,933,1853,0,2215,2857,2036,0,3093,0,0,876,1492,0,0,0,0,0,274,987,3206,0,1624,0,1036,1243,0,0,2684,0,0,0,0,0,0,0,374,261,1440,0,0,689,0,2033,1271,567,639,0,0,0,0,0,0,1089,0,6877,210,456,3291,0,1431,1137,692,0,3959,2023,1207,4048,1767,1944,0,281,1482,4135,4224,0,0,2582,0,94,0,0,0,0,325,1434,149,0,0,0,507,1104,122,1526,3796,0,178,202,1264,1246,1386,391,412,3499,677,608,0,0,734,184,0,0,3044,1329,1518,86,455,1569,0,2647,1152,0,0,4270
SAMPLE_159,0,0,0,959,3992,71,48,502,3218,0,0,0,1032,257,0,1900,0,0,442,0,228,0,1530,295,3928,1596,145,1821,0,1139,695,0,891,0,1779,0,0,0,0,0,461,0,16,746,0,858,243,0,0,0,626,1424,69,116,643,692,68,1974,65,0,0,3953,0,24,0,0,0,6229,3714,2868,1970,3514,6176,6304,0,1037,0,27,541,0,0,709,515,0,0,4664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1417,1117,1407,0,0,303,640,945,0,1809,0,1153,276,2013,0,0,0,0,2007,0,0,0,1380,432,0,0,2392,1369,0,0,0,0,1132,0,1681,1958,519,1037,902
SAMPLE_160,0,0,0,1770,5335,0,258,0,3908,936,0,3944,0,0,215,0,1063,0,165,0,0,0,2483,2073,3934,863,0,0,1270,0,6927,2388,0,1393,0,0,409,0,0,0,587,137,55,2429,0,1115,790,0,753,0,0,733,268,1336,0,2480,0,0,0,0,195,4712,2341,102,0,0,1877,2931,0,1260,1405,0,1906,0,0,431,0,0,574,214,0,962,604,832,2659,0,0,648,2849,4710,0,2655,0,0,289,1061,938,3800,0,0,0,435,1772,0,4361,0,0,1827,0,0,0,2271,0,0,0,0,2406,826,0,926,4175,0,0,0,3592,477,1977,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5455,0,0,0,2442,1665,2214
SAMPLE_161,0,0,0,463,2859,0,220,0,590,440,2184,604,3207,0,76,692,2049,5775,623,427,0,0,4507,230,6106,1682,1669,1779,0,0,0,808,6815,0,0,0,1258,2698,1621,0,2121,0,0,0,0,0,0,1461,0,383,118,277,0,0,0,2285,0,0,154,0,44,1243,269,166,0,2363,151,724,0,1735,0,0,1128,0,0,0,1271,2845,0,293,1145,185,360,458,0,4585,0,0,71,0,0,197,0,0,0,0,0,0,376,0,0,0,0,0,2244,73,0,0,3142,0,1444,1431,2795,4155,0,1021,1185,2072,1805,3633,2550,584,816,35,2324,1533,0,0,700,2232,0,647,274,0,2539,841,463,1415,849,1048,0,0,0,0,0,0,677,0,0,0
SAMPLE_162,1961,0,2652,0,0,0,0,783,0,79,0,0,0,343,0,0,0,0,0,81,0,0,0,0,6382,0,946,0,0,0,0,61,0,0,0,0,0,919,0,0,0,0,0,102,0,0,0,0,70,0,0,184,364,668,2363,1238,844,1443,1253,0,0,0,1561,182,649,0,789,3519,684,2091,1608,852,4885,1322,924,1744,0,2608,2091,1479,0,4076,431,421,1677,0,2509,896,0,1170,1947,2204,4287,2274,1439,400,0,1025,719,0,752,141,0,0,0,84,0,0,3672,1735,995,2324,877,0,0,0,1012,751,1143,0,5132,0,2303,283,1340,2024,893,863,310,718,2975,778,635,0,0,383,0,2797,2665,862,0,482,0,1625,357,0,5073,937,0,1745
SAMPLE_163,0,0,0,875,1001,0,305,0,0,425,1881,2414,0,1980,0,0,0,2008,175,34,9,0,50,60,1136,933,2455,625,1235,0,1952,0,1669,0,348,0,266,355,0,0,188,112,301,54,2144,763,1218,0,0,901,1519,0,301,122,0,0,0,1781,262,699,0,2410,203,0,0,5857,1820,3299,4586,856,3861,1500,0,0,0,3671,1556,4511,0,299,0,325,0,0,0,0,128,79,0,580,919,0,297,91,748,1153,284,256,0,0,930,0,0,0,0,0,0,0,0,4409,383,0,0,0,0,33,1315,436,0,1089,923,0,3107,119,378,0,0,536,421,269,0,1893,31,0,0,2442,545,38,0,0,0,0,285,1282,0,0,0,0,0,0
SAMPLE_164,0,0,0,1086,5079,0,146,0,0,827,0,1160,2556,228,0,0,0,0,1267,142,196,2774,4173,453,2577,3035,0,0,146,1118,0,965,0,560,0,1458,64,966,694,790,7612,0,736,0,0,155,0,0,517,0,0,0,0,244,71,296,137,1020,633,4224,287,915,219,142,1622,0,1084,0,0,634,361,0,768,0,326,0,0,0,893,65,0,0,301,247,3007,0,524,425,436,0,2211,2581,1413,0,5864,477,1936,0,0,0,1569,0,0,1416,158,0,6728,318,705,0,383,0,997,0,1690,239,1724,2947,0,345,118,0,0,0,0,0,0,0,0,0,0,424,25,2068,1985,0,991,0,0,0,0,0,453,1054,0,0,0,1337,826,3051
SAMPLE_165,184,0,3616,285,4258,146,251,206,905,128,2757,0,0,0,0,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,602,1300,454,0,0,1646,0,0,1118,143,1677,0,621,0,0,0,6483,742,71,0,1901,2141,1000,0,2592,0,679,0,578,0,1705,2269,325,0,0,734,508,0,220,560,1267,250,332,0,1113,0,750,773,1992,1077,540,254,0,969,7455,977,0,0,1224,1021,289,0,0,354,0,1016,0,2397,0,0,607,215,782,0,0,1435,1752,3572,332,2333,2416,734,234,426,2619,2328,126,116,0,0,431,480,0,2603,446,0,910,0,1798,883,1749,0,259,0,2625
SAMPLE_166,840,88,0,357,2932,156,0,459,675,0,0,0,714,0,1998,1250,0,2227,2036,449,379,0,0,945,1318,0,215,762,0,0,633,776,0,0,0,0,0,0,0,893,813,0,0,392,0,480,1148,0,615,0,0,2678,221,0,0,799,136,4056,581,568,0,3221,567,25,0,3212,0,0,0,1291,0,0,2729,0,0,2782,0,199,0,0,0,1615,0,0,994,8755,0,0,0,0,0,0,1893,262,0,0,0,0,0,0,0,0,0,51,0,0,262,0,3462,0,0,1223,1218,1240,222,0,252,657,3435,104,1876,0,2353,100,2144,803,0,1323,564,4542,759,370,0,1291,2393,727,3127,2112,1033,249,0,0,0,1641,1728,4781,739,121,533,2278
SAMPLE_167,0,0,0,826,0,0,0,0,3875,349,0,0,0,0,716,0,0,9744,1354,0,168,2932,373,2707,2617,0,2628,1331,0,0,392,426,1240,0,2433,0,243,1565,510,0,0,0,467,0,629,924,2216,281,0,0,846,92,119,1380,1051,359,0,0,0,0,1179,0,471,619,0,0,1731,0,1036,530,2364,6181,0,0,523,2996,1445,0,0,0,2825,560,515,68,2148,3712,0,267,1345,0,0,0,0,0,0,0,1932,1615,0,107,0,437,0,0,0,583,0,1271,0,0,189,0,0,3027,3189,345,171,1907,396,7126,2527,332,0,61,838,44,0,426,359,0,418,1303,1033,0,0,0,420,0,0,0,0,0,0,0,0,0,148,462,0,0
SAMPLE_168,118,0,0,0,0,0,0,0,0,25,0,0,2348,0,0,0,1835,1242,0,150,0,0,415,0,3464,953,745,0,0,0,0,122,832,0,0,2417,764,244,186,815,1132,53,0,0,32,357,0,169,0,0,524,367,28,0,151,220,0,1045,0,1064,1292,596,973,220,0,629,2871,0,957,1315,355,1295,0,4507,592,647,2616,690,0,0,1109,0,0,0,651,0,0,0,68,0,969,1258,0,0,0,568,0,3028,788,0,396,0,3460,0,0,0,994,0,546,2392,168,434,827,2202,0,171,2851,0,1208,1032,697,0,188,52,319,133,0,0,580,788,935,0,0,317,152,2100,603,0,912,806,0,0,0,0,192,0,0,0,0,0
SAMPLE_169,0,2593,525,0,0,1045,0,608,1093,0,0,0,0,3038,409,0,0,10226,0,0,10,0,0,282,7514,2924,3779,0,0,1441,0,0,2034,709,0,0,473,724,944,0,3406,52,341,0,981,458,0,272,735,0,997,0,712,0,1263,0,94,81,0,0,0,0,0,0,0,0,0,3060,460,1774,0,0,5416,121,0,871,2616,1378,1594,246,0,1432,101,0,3491,861,0,435,1455,0,3197,2156,0,4582,673,1027,575,3521,0,3166,671,0,0,394,0,134,0,1502,0,0,0,0,47,3380,3421,410,98,1278,0,504,1285,234,0,46,168,0,0,0,212,0,58,1215,106,0,0,2219,0,0,1845,0,0,0,0,144,0,1284,0,0,0,0
SAMPLE_170,0,1539,2256,398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1174,2918,2221,138,0,158,1655,0,0,0,26,0,0,0,0,1966,192,995,485,0,1150,0,265,492,0,0,0,0,179,1154,822,640,901,4186,648,0,0,0,0,0,2325,3233,0,1300,0,0,418,918,0,0,667,0,829,4127,40,286,143,0,2548,529,4002,1754,902,1006,3139,0,789,0,180,2180,2659,6090,2217,0,3527,1101,3070,490,0,0,0,4284,1192,1324,1486,675,0,0,2783,0,1551,1014,3012,0,1200,0,0,1486,0,270,557,4688,3441,646,571,1887,340,814,1188,129,490,90,0,0,0,343,761,3436,2387,405,0,3284
SAMPLE_171,237,1567,1398,1103,3581,0,998,418,1517,283,0,3472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3762,612,1283,984,0,0,0,52,0,249,0,352,224,0,0,244,0,0,325,179,0,0,173,981,0,254,0,0,97,4398,599,998,0,1757,417,0,0,0,6050,494,0,0,0,902,713,1909,984,594,219,1621,0,0,776,3209,157,419,1336,1135,0,673,0,0,1268,3029,1020,0,0,961,0,126,0,6014,295,1099,313,0,278,0,0,0,48,947,1237,0,687,602,0,3291,108,0,0,3499,0,618,0,0,0,0,0,2963,1152,0,0,3673,1986,401,0,0,801,3162,5727,0,0,586,2649
SAMPLE_172,0,0,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,426,924,0,817,0,0,1865,0,0,0,275,0,642,2832,5428,0,1482,0,0,0,0,52,178,0,563,615,0,0,308,0,529,2354,233,0,0,447,0,196,261,4255,1482,1180,590,624,3991,521,1242,0,265,0,0,677,0,77,2766,2965,69,303,0,0,0,986,3256,428,0,2017,1337,0,2559,235,0,562,376,0,1799,0,4761,162,564,0,2156,45,1403,4772,386,946,1293,383,199,301,1446,4517,1182,3816,2443,495,0,195,649,1042,0,0,618,2569,0,0,1197,1780,1529,0,2062,1717,3104,329,1112,0,151,937,563,813,2520,0,245,0
SAMPLE_173,202,602,1808,301,1473,1073,0,362,0,0,2341,0,0,0,0,444,1293,0,25,136,0,0,2955,0,2094,0,0,1282,0,58,797,0,1620,0,2126,2101,0,0,34,0,0,39,0,0,71,844,3963,189,718,0,0,797,177,0,0,0,0,0,0,0,0,0,0,0,0,4526,0,0,2430,429,0,0,0,7060,226,474,2407,0,440,283,0,0,0,489,0,0,0,0,1382,0,0,1399,1040,0,2906,621,781,0,3406,0,0,0,0,0,0,0,4129,0,532,0,200,3011,1045,0,0,0,0,893,0,0,787,876,1186,229,301,1469,452,883,1613,0,1357,255,530,0,240,1508,797,0,669,182,0,0,0,1799,3258,3035,1742,0,0,2858
SAMPLE_174,0,0,1408,0,0,0,0,0,0,0,0,0,953,0,1104,3315,587,0,0,0,0,0,0,0,4275,1885,2803,1002,401,0,3938,2522,4151,543,2849,0,0,0,183,0,1701,183,142,2036,345,1474,0,0,31,0,538,1426,197,0,957,1358,574,0,471,0,3847,0,215,309,0,0,1941,1785,786,853,4167,1643,1151,7643,277,0,0,0,1205,0,2357,1199,0,110,4086,0,653,1025,2235,567,799,1081,3713,4323,1974,21,42,0,967,0,2250,338,4053,253,926,0,0,0,0,3080,0,3005,0,0,1907,52,2968,1524,0,1159,0,0,0,0,0,533,0,0,0,0,0,0,975,0,0,0,0,0,369,466,0,0,0,0,678,5821,0,0,0,0
SAMPLE_175,0,1138,0,0,0,0,206,0,5401,44,43,353,1641,1886,0,0,0,0,0,87,0,0,0,50,3317,0,509,473,0,0,0,0,4077,0,519,3742,1634,1198,346,0,5725,0,160,0,335,479,1681,1740,426,0,1016,0,0,0,2476,213,0,0,0,0,0,0,0,0,1153,3485,300,0,59,1170,461,657,0,0,0,1486,0,2187,996,532,0,715,328,431,0,0,1767,82,4495,2582,0,217,1300,0,1578,0,0,0,1122,498,1433,0,1298,413,0,0,0,1293,0,915,613,998,2584,0,0,478,867,837,27,0,784,545,0,150,0,0,0,0,1398,384,1554,0,0,0,2975,0,2536,0,577,0,0,0,0,0,0,6484,0,0,0,2902
SAMPLE_176,0,0,0,0,2186,0,1476,0,3722,581,4676,2318,584,292,0,4642,3146,0,0,0,15,0,157,0,2621,3443,0,1304,2732,0,1559,0,3541,0,1631,18,860,2052,0,0,2089,277,1126,0,278,546,646,0,236,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,981,1122,0,366,1617,411,907,529,430,0,0,883,2539,0,962,0,2628,0,0,375,0,0,2453,473,0,1278,850,0,5912,0,1935,2322,2653,0,158,0,0,0,281,0,1268,0,329,0,351,0,0,0,0,0,0,0,0,126,0,644,6595,0,4420,0,1959,268,0,1354,1083,0,0,1268,279,0,0,0,472,992,0,0,757,718,394,2240,0,578,0,1490,0,0
SAMPLE_177,598,446,695,150,1685,135,495,78,1695,0,2411,0,0,1375,2308,2286,0,0,672,255,425,156,222,1534,3362,1245,179,2813,0,555,948,0,0,536,940,3260,0,888,0,2119,5982,368,2549,0,1250,90,0,0,2611,0,484,0,0,237,0,0,513,0,0,0,0,0,0,263,0,38,0,0,0,234,0,0,1463,2123,0,1481,0,945,592,0,0,594,362,272,1075,0,61,553,0,0,5382,1655,0,0,0,0,0,0,5905,0,0,0,0,0,0,8,0,0,0,0,0,0,396,0,0,0,2079,0,0,2082,0,0,4509,0,177,128,0,0,1996,0,78,1376,0,0,2593,2455,2996,227,3756,0,1983,529,426,1423,3189,4933,5032,174,0,2128
SAMPLE_178,570,738,719,506,1402,0,760,0,1591,207,937,890,208,2842,0,468,0,2475,0,477,449,258,33,410,3311,0,0,0,0,0,807,824,0,1156,0,255,0,0,1153,0,0,0,5,0,328,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,47,0,165,1548,1922,3488,0,0,1257,0,0,0,0,1412,1604,6492,0,0,0,0,1834,0,0,0,2168,2717,210,1169,481,1215,0,1859,538,657,418,1101,0,0,727,0,546,0,646,63,273,2089,0,0,0,133,301,0,1311,4354,0,1564,3696,1514,0,2006,0,2502,219,2302,1168,0,0,1196,4103,0,0,0,0,4011,2442,195,4969,2297,2161,165,1327,0,1210,3602,3792,3676,0,3961,320
SAMPLE_179,0,623,2182,1140,1248,0,307,2,0,224,0,56,0,2118,0,422,0,8706,625,268,206,1693,682,1715,649,0,0,1152,0,0,0,0,3885,0,0,0,451,397,508,2712,3036,0,1211,0,173,753,744,0,0,1318,1039,403,259,0,587,4142,0,1372,0,0,0,0,0,29,3385,7440,0,1930,608,3338,737,1171,1440,1550,263,541,0,0,0,224,1491,3302,0,134,0,0,899,0,0,1250,0,0,2045,0,4074,850,0,0,1622,0,1479,0,2139,108,532,0,0,0,0,0,0,0,0,0,0,0,1341,0,0,0,1809,0,894,309,1401,2134,0,32,0,1558,0,0,0,0,2454,1881,0,0,0,0,864,0,40,2287,249,2373,0,2138,0,0
SAMPLE_180,0,2247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1040,0,0,0,3056,0,444,0,210,854,70,0,4944,351,1372,1140,0,444,3806,155,710,2161,118,299,499,1145,2591,1420,0,91,0,0,0,0,324,124,0,0,392,193,0,517,183,434,38,0,0,868,3738,0,563,0,154,470,496,72,0,0,101,191,948,934,0,220,1857,0,0,353,1441,216,143,0,893,0,4369,464,436,0,1472,0,521,2810,490,1837,3012,0,0,405,1418,3737,735,420,1078,2158,0,141,2202,876,0,0,562,1873,0,0,463,152,3352,3294,1504,908,0,0,570,0,0,1041,0,0,0,0,0,2820
SAMPLE_181,0,0,499,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,405,0,0,0,0,197,231,0,864,0,1207,738,0,0,2707,0,0,528,575,532,717,1967,355,0,1537,866,199,493,0,0,1826,0,2402,1565,752,3108,621,1996,383,667,1621,0,0,0,0,0,0,437,0,0,282,0,0,607,406,174,3192,2063,0,1512,283,664,1447,4754,4384,0,2927,243,1026,126,0,0,1828,4706,550,260,2585,0,0,557,3658,1475,0,490,1899,0,4829,362,989,1402,1670,579,459,313,1331,1584,0,0,0,254,0,0,1842,1101,350,573,0,504,763,2184,1835,612,2697,616
SAMPLE_182,542,1244,0,1073,6795,836,0,481,0,437,0,730,589,0,0,0,1576,0,1612,224,0,0,0,67,1080,992,425,2374,0,56,0,0,2132,0,64,0,1114,2610,443,0,697,0,1139,74,0,1310,446,0,0,0,0,430,763,192,0,0,0,0,0,0,88,3286,0,0,0,1018,2232,1158,320,2097,0,125,637,0,96,0,0,0,868,0,0,0,766,0,0,769,0,0,740,0,0,0,504,0,173,0,530,1064,0,4037,0,0,0,0,0,364,3800,2976,3021,0,0,0,0,2818,0,0,0,1487,3211,0,3411,0,0,0,1620,667,1597,546,627,241,226,0,732,0,6014,1038,921,1219,2786,1112,844,689,51,1652,2807,2093,3776,0,0,1910
